startDate,endDate,value,sourceName,device
2023-07-24 03:45:11 -0500,2023-07-24 03:46:20 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-24 03:46:21 -0500,2023-07-24 03:46:22 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-24 03:47:59 -0500,2023-07-24 03:48:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-24 03:56:54 -0500,2023-07-24 11:00:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 02:02:08 -0500,2023-07-25 02:03:07 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 02:06:34 -0500,2023-07-25 02:07:07 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 02:07:51 -0500,2023-07-25 02:08:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 02:31:17 -0500,2023-07-25 02:36:59 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 02:39:50 -0500,2023-07-25 02:49:38 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 03:09:26 -0500,2023-07-25 03:09:27 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-25 04:31:51 -0500,2023-07-25 11:00:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 01:03:02 -0500,2023-07-26 03:43:31 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 03:47:01 -0500,2023-07-26 03:47:09 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:03:22 -0500,2023-07-26 04:03:24 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:04:27 -0500,2023-07-26 04:04:28 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:04:33 -0500,2023-07-26 04:04:34 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:04:38 -0500,2023-07-26 04:04:41 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:17:17 -0500,2023-07-26 04:17:20 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:34:19 -0500,2023-07-26 04:37:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:37:16 -0500,2023-07-26 04:37:19 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:39:12 -0500,2023-07-26 04:39:13 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:44:51 -0500,2023-07-26 04:45:51 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:45:51 -0500,2023-07-26 04:46:17 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:46:28 -0500,2023-07-26 04:46:30 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 04:54:30 -0500,2023-07-26 05:00:06 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 05:00:10 -0500,2023-07-26 05:00:12 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 05:00:51 -0500,2023-07-26 05:05:58 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 05:12:41 -0500,2023-07-26 05:13:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 05:16:00 -0500,2023-07-26 05:16:06 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 05:16:11 -0500,2023-07-26 05:16:12 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:07:30 -0500,2023-07-26 06:07:51 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:07:54 -0500,2023-07-26 06:07:55 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:13:47 -0500,2023-07-26 06:13:57 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:21:59 -0500,2023-07-26 06:22:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:44:02 -0500,2023-07-26 06:44:10 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:55:01 -0500,2023-07-26 06:55:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 06:57:09 -0500,2023-07-26 07:06:46 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:06:50 -0500,2023-07-26 07:07:29 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:20:35 -0500,2023-07-26 07:20:36 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:20:37 -0500,2023-07-26 07:20:38 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:20:56 -0500,2023-07-26 07:22:13 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:30:38 -0500,2023-07-26 07:31:53 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:32:44 -0500,2023-07-26 07:34:48 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:36:12 -0500,2023-07-26 07:38:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:45:00 -0500,2023-07-26 07:45:44 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:53:02 -0500,2023-07-26 07:53:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:55:29 -0500,2023-07-26 07:57:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 07:57:02 -0500,2023-07-26 07:57:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 08:04:00 -0500,2023-07-26 08:04:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 08:04:19 -0500,2023-07-26 10:20:35 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 10:20:39 -0500,2023-07-26 10:20:44 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 10:21:51 -0500,2023-07-26 10:22:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-26 10:23:17 -0500,2023-07-26 11:00:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-27 02:09:32 -0500,2023-07-27 08:25:48 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-27 08:25:54 -0500,2023-07-27 08:27:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-27 08:29:59 -0500,2023-07-27 08:31:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-27 08:31:18 -0500,2023-07-27 11:00:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 01:58:26 -0500,2023-07-28 01:59:31 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:08:02 -0500,2023-07-28 02:12:29 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:13:45 -0500,2023-07-28 02:13:59 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:14:30 -0500,2023-07-28 02:16:43 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:18:37 -0500,2023-07-28 02:19:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:19:47 -0500,2023-07-28 02:27:23 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:29:37 -0500,2023-07-28 02:31:40 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:34:18 -0500,2023-07-28 02:42:48 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:43:20 -0500,2023-07-28 02:43:21 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 02:43:32 -0500,2023-07-28 03:29:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 03:29:11 -0500,2023-07-28 03:33:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 04:00:13 -0500,2023-07-28 04:01:19 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 04:07:53 -0500,2023-07-28 04:08:03 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-28 04:42:19 -0500,2023-07-28 11:00:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 00:49:52 -0500,2023-07-29 01:23:23 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 01:30:11 -0500,2023-07-29 01:47:16 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 01:47:35 -0500,2023-07-29 01:47:42 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 01:49:18 -0500,2023-07-29 01:49:25 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 01:51:44 -0500,2023-07-29 01:51:45 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 02:03:39 -0500,2023-07-29 02:04:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 02:32:08 -0500,2023-07-29 02:32:09 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 02:51:12 -0500,2023-07-29 02:51:13 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 03:25:53 -0500,2023-07-29 03:25:55 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 03:58:58 -0500,2023-07-29 04:09:17 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 05:10:56 -0500,2023-07-29 05:11:13 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 05:13:09 -0500,2023-07-29 05:15:11 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-29 05:51:01 -0500,2023-07-29 08:40:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 01:10:28 -0500,2023-07-30 07:37:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:37:18 -0500,2023-07-30 07:41:49 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:42:39 -0500,2023-07-30 07:45:09 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:46:40 -0500,2023-07-30 07:49:17 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:51:57 -0500,2023-07-30 07:54:17 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:56:38 -0500,2023-07-30 07:58:42 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 07:59:05 -0500,2023-07-30 08:10:36 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 08:11:00 -0500,2023-07-30 08:11:32 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-30 08:12:22 -0500,2023-07-30 08:40:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 00:30:00 -0500,2023-07-31 07:00:20 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:00:22 -0500,2023-07-31 07:00:25 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:00:56 -0500,2023-07-31 07:15:38 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:16:41 -0500,2023-07-31 07:17:22 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:17:26 -0500,2023-07-31 07:19:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:20:02 -0500,2023-07-31 07:23:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 07:27:31 -0500,2023-07-31 09:01:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 09:02:41 -0500,2023-07-31 10:53:49 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 10:55:33 -0500,2023-07-31 10:57:19 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 10:57:39 -0500,2023-07-31 10:57:47 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 10:59:16 -0500,2023-07-31 10:59:39 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-07-31 10:59:42 -0500,2023-07-31 10:59:43 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 00:30:00 -0500,2023-08-01 07:00:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:00:18 -0500,2023-08-01 07:20:46 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:22:12 -0500,2023-08-01 07:22:18 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:23:18 -0500,2023-08-01 07:26:35 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:29:13 -0500,2023-08-01 07:29:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:34:31 -0500,2023-08-01 07:36:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:36:47 -0500,2023-08-01 07:37:06 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:39:03 -0500,2023-08-01 07:40:05 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:41:07 -0500,2023-08-01 07:42:58 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:44:00 -0500,2023-08-01 07:44:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:45:04 -0500,2023-08-01 07:45:31 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:46:40 -0500,2023-08-01 07:46:42 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:47:27 -0500,2023-08-01 07:51:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:51:12 -0500,2023-08-01 07:52:30 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:53:32 -0500,2023-08-01 07:55:48 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 07:56:58 -0500,2023-08-01 08:02:38 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:04:37 -0500,2023-08-01 08:08:39 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:10:18 -0500,2023-08-01 08:15:20 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:15:22 -0500,2023-08-01 08:15:23 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:16:29 -0500,2023-08-01 08:16:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:17:07 -0500,2023-08-01 08:18:46 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:20:25 -0500,2023-08-01 08:34:40 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 08:38:18 -0500,2023-08-01 09:07:55 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:08:05 -0500,2023-08-01 09:08:11 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:08:23 -0500,2023-08-01 09:11:35 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:13:12 -0500,2023-08-01 09:19:54 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:20:00 -0500,2023-08-01 09:20:07 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:20:16 -0500,2023-08-01 09:31:30 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-01 09:31:31 -0500,2023-08-01 11:00:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 00:30:00 -0500,2023-08-02 07:27:29 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 07:50:01 -0500,2023-08-02 07:50:21 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 07:51:02 -0500,2023-08-02 07:51:54 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 07:53:52 -0500,2023-08-02 07:57:21 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 08:00:08 -0500,2023-08-02 08:44:28 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 08:45:13 -0500,2023-08-02 08:46:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-02 09:00:06 -0500,2023-08-02 11:00:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 00:30:00 -0500,2023-08-03 06:31:16 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 06:31:17 -0500,2023-08-03 06:45:26 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 06:45:59 -0500,2023-08-03 07:18:21 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 07:18:27 -0500,2023-08-03 07:28:47 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 07:28:52 -0500,2023-08-03 07:39:46 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 07:39:55 -0500,2023-08-03 07:41:39 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 07:41:50 -0500,2023-08-03 07:47:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 07:47:11 -0500,2023-08-03 10:50:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-03 10:51:24 -0500,2023-08-03 11:00:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-04 02:02:01 -0500,2023-08-04 02:02:47 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-04 02:03:07 -0500,2023-08-04 02:03:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-04 02:03:15 -0500,2023-08-04 10:06:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-04 10:06:11 -0500,2023-08-04 10:06:14 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-04 10:53:25 -0500,2023-08-04 10:57:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 00:00:00 -0500,2023-08-05 07:00:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 07:00:41 -0500,2023-08-05 07:09:11 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 07:09:15 -0500,2023-08-05 07:23:15 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 07:23:18 -0500,2023-08-05 07:25:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 07:25:05 -0500,2023-08-05 07:41:33 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 07:41:39 -0500,2023-08-05 08:23:01 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 08:23:40 -0500,2023-08-05 08:23:49 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-05 08:24:28 -0500,2023-08-05 08:24:29 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-06 00:58:17 -0500,2023-08-06 08:40:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-07 01:38:50 -0500,2023-08-07 09:11:25 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-07 09:17:10 -0500,2023-08-07 10:42:55 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 01:57:57 -0500,2023-08-08 07:05:20 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 07:05:35 -0500,2023-08-08 08:04:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 08:06:02 -0500,2023-08-08 08:09:50 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 08:09:56 -0500,2023-08-08 08:46:12 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 08:46:23 -0500,2023-08-08 09:47:51 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 09:47:58 -0500,2023-08-08 09:49:39 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-08 09:50:03 -0500,2023-08-08 11:00:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 00:31:41 -0500,2023-08-09 06:52:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 06:52:38 -0500,2023-08-09 08:43:58 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 08:44:04 -0500,2023-08-09 08:46:24 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 08:49:14 -0500,2023-08-09 08:51:49 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 08:57:13 -0500,2023-08-09 08:58:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 09:05:30 -0500,2023-08-09 09:05:31 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 09:05:34 -0500,2023-08-09 09:46:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 09:47:02 -0500,2023-08-09 09:47:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 09:54:59 -0500,2023-08-09 09:55:06 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 09:56:06 -0500,2023-08-09 10:10:59 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 10:11:03 -0500,2023-08-09 10:11:05 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 10:11:32 -0500,2023-08-09 10:30:09 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 10:30:15 -0500,2023-08-09 10:32:29 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 10:33:57 -0500,2023-08-09 10:34:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-09 10:34:20 -0500,2023-08-09 11:00:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 01:26:11 -0500,2023-08-10 06:30:26 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 06:31:34 -0500,2023-08-10 06:56:55 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 06:58:15 -0500,2023-08-10 06:58:27 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 06:58:53 -0500,2023-08-10 07:47:56 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 07:49:08 -0500,2023-08-10 07:49:53 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 07:51:07 -0500,2023-08-10 09:41:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 09:42:02 -0500,2023-08-10 09:46:41 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 09:51:10 -0500,2023-08-10 09:51:46 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 09:52:04 -0500,2023-08-10 10:01:40 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 10:03:26 -0500,2023-08-10 10:03:41 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 10:03:52 -0500,2023-08-10 10:30:39 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 10:31:26 -0500,2023-08-10 10:58:08 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-10 10:58:09 -0500,2023-08-10 10:58:10 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 00:47:44 -0500,2023-08-11 07:39:00 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 07:39:37 -0500,2023-08-11 07:46:17 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 07:46:26 -0500,2023-08-11 07:50:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 07:53:57 -0500,2023-08-11 07:58:22 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 07:58:37 -0500,2023-08-11 10:48:04 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-11 10:59:15 -0500,2023-08-11 11:00:02 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-12 01:23:03 -0500,2023-08-12 01:49:23 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-12 01:49:31 -0500,2023-08-12 02:18:42 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-12 02:18:46 -0500,2023-08-12 02:24:47 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
2023-08-12 02:28:01 -0500,2023-08-12 02:38:13 -0500,HKCategoryValueSleepAnalysisInBed,Chandler’s iPhone,
